,F1,F2,F3,F4,F5,F6,F7,RUL
12545,1199.0,322.80000000074506,3.832,3.651,1854.660714285448,2600.38,7820.31,227
12546,1196.62,321.3333333339542,3.832,3.652,1850.25,2600.25,7816.44,226
12547,1192.38,322.0,3.831,3.652,1838.313000002876,2600.31,7859.75,225
12548,1190.5,320.40000000037253,3.829,3.653,1826.311999997124,2564.31,7848.69,224
12549,1215.42,329.3333333339542,3.825,3.652,1928.3733333349228,2672.35,7597.76,219
12550,1210.65,326.40000000037253,3.828,3.651,1910.352000001818,2672.35,7710.53,218
12551,1205.63,324.37760000117123,3.828,3.652,1895.651571428404,2636.22,7719.39,217
12552,1204.57,325.2000000011176,3.828,3.652,1885.4628571439528,2636.32,7768.1,216
12553,1203.23,324.0,3.829,3.653,1874.3870000001043,2636.39,7831.2,215
12554,1199.55,324.0,3.828,3.651,1870.0342857148496,2636.32,7814.56,214
12555,1199.39,324.0,3.829,3.652,1859.780571429059,2600.35,7820.35,213
12556,1199.05,323.19999999925494,3.83,3.652,1856.3870000001043,2600.39,7835.9,212
12557,1195.23,322.40000000037253,3.829,3.652,1854.6687142848969,2600.38,7867.74,211
12558,1197.09,323.3333333339542,3.828,3.653,1844.320000000298,2600.32,7867.55,210
12559,1196.99,322.40000000037253,3.83,3.653,1850.2579999994489,2600.26,7824.99,209
12560,1194.4,321.59999999962747,3.829,3.653,1850.351000001654,2600.35,7805.57,208
12561,1193.41,319.88571428507566,3.829,3.653,1849.400857143104,2600.26,7824.93,207
12562,1194.34,322.6666666660458,3.828,3.654,1844.3209999985995,2600.32,7805.6,206
12563,1196.77,322.40000000037253,3.829,3.652,1849.5258571449667,2600.38,7861.3,205
12564,1196.42,321.19999999925494,3.83,3.653,1850.3430000003427,2600.34,7903.3,204
12565,1195.03,321.19999999925494,3.831,3.65,1952.311999997124,2708.34,8065.88,202
12566,1187.64,320.0,3.828,3.652,1844.25,2600.25,7889.62,201
12567,1186.44,320.0,3.828,3.654,1823.678571429104,2564.25,7878.56,200
12568,1182.59,327.593500001356,3.826,3.934,1568.461000001058,2436.45,8352.61,199
12569,1192.77,324.40000000037253,3.818,3.594,2816.352000001818,3968.35,11843.14,197
12570,1194.53,321.96699999831617,3.82,3.663,1862.320000000298,2600.32,8173.25,196
12571,1196.8,322.40000000037253,3.823,3.662,1875.1771428566424,2636.32,7960.29,195
12572,1198.75,322.80000000074506,3.825,3.661,1880.320000000298,2636.32,7939.17,194
12573,1199.87,322.40000000037253,3.825,3.662,1880.350999999792,2636.35,7901.7,193
12574,1201.82,322.40000000037253,3.825,3.661,1885.400857143104,2636.26,7922.21,192
12575,1201.02,321.19999999925494,3.825,3.66,1885.365857142955,2636.22,7886.43,191
12576,1200.25,321.19999999925494,3.826,3.66,1880.382000001148,2636.38,7903.65,190
12577,1199.3,321.19999999925494,3.825,3.66,1875.2091428581623,2636.35,7871.16,189
12578,1198.91,321.19999999925494,3.825,3.659,1874.3519999999555,2636.35,7895.36,188
12579,1193.09,319.59999999962747,3.824,3.659,1870.0032857153565,2600.29,7892.09,187
12580,1192.52,320.40000000037253,3.825,3.66,1850.2819999996573,2600.28,7911.93,186
12581,1190.78,320.40000000037253,3.825,3.66,1849.400857143104,2600.26,7916.29,185
12582,1188.9,318.3920000009239,3.825,3.661,1844.350999999792,2600.35,7909.77,184
12583,1186.02,317.59999999962747,3.825,3.659,1839.1861428581176,2564.33,7869.58,183
12584,1184.77,316.80000000074506,3.824,3.661,1828.884428570047,2564.31,7909.44,182
12585,1186.55,317.59999999962747,3.825,3.662,1823.787571426481,2564.36,7883.39,181
12586,1184.34,317.59999999962747,3.825,3.66,1828.8214285708964,2564.25,7955.05,180
12587,1182.23,316.80000000074506,3.823,3.66,1820.312000000849,2564.31,7864.34,179
12588,1176.2,315.2571428567171,3.821,3.66,1818.629714284092,2564.34,7887.33,178
12589,1173.47,315.59999999962747,3.821,3.662,1802.25,2528.25,7875.33,177
12590,1172.8,313.59999999962747,3.821,3.663,1792.8054285682738,2528.23,7866.83,176
12591,1172.2,314.80000000074506,3.821,3.661,1792.90214285627,2528.34,7898.72,175
12592,1175.11,324.0,3.82,3.937,1533.375,2380.0,8401.78,174
12593,1185.47,318.80000000074506,3.822,3.929,1568.375,2420.38,8322.59,173
12594,1179.44,316.40000000037253,3.82,3.66,1832.3129999991504,2564.31,7965.34,172
12595,1176.0,315.2571428567171,3.821,3.66,1814.375,2564.38,7900.31,171
12596,1172.62,314.80000000074506,3.82,3.663,1808.375,2528.38,7903.03,170
12597,1172.31,313.59999999962747,3.821,3.661,1792.915428571403,2528.34,7888.75,169
12598,1171.47,314.22857142984867,3.82,3.662,1792.915428571403,2528.34,7818.97,168
12599,1166.41,313.7142857145518,3.82,3.661,1790.5,2528.5,7896.0,167
12600,1166.0,313.7142857145518,3.82,3.662,1777.5178571436554,2492.38,7837.25,166
12601,1162.34,311.19999999925494,3.819,3.662,1772.3440000005066,2492.34,7843.81,165
12602,1162.59,311.37662337720394,3.82,3.663,1762.0892857145518,2492.38,7846.53,164
12603,1160.34,311.19999999925494,3.819,3.663,1766.343999998644,2492.34,7790.44,163
12604,1160.06,310.75324675254524,3.818,3.663,1760.4379999991506,2492.44,7819.44,162
12605,1162.0,311.09090909175575,3.819,3.663,1760.343999998644,2492.34,7872.0,161
12606,1164.38,312.0,3.82,3.662,1762.0892857145518,2492.38,7854.97,160
12607,1158.12,310.1298701297492,3.818,3.662,1772.3120000008494,2492.31,7819.03,159
12608,1157.62,309.59999999962747,3.818,3.663,1754.2180000003427,2492.22,7793.34,158
12609,1158.25,309.2727272734046,3.818,3.664,1754.3440000005066,2492.34,7786.66,157
12610,1156.5,309.5064935069531,3.817,3.662,1754.3440000005066,2492.34,7787.81,156
12611,1153.53,308.22857142984867,3.817,3.663,1751.709571428597,2492.28,7750.44,155
12612,1153.91,308.88311688415706,3.816,3.664,1746.6297142840922,2456.34,7774.88,154
12613,1153.41,308.3636363632977,3.816,3.664,1742.2809999994934,2456.28,7775.06,153
12614,1152.06,307.2727272734046,3.818,3.665,1742.3440000005066,2456.34,7841.69,152
12615,1146.44,306.5454545449465,3.816,3.664,1736.375,2456.38,7809.97,151
12616,1158.41,315.6244999989867,3.815,3.939,1452.828499998897,2289.0,8443.94,150
12617,1155.69,310.3636363632977,3.815,3.932,1502.375,2348.38,8305.31,149
12618,1150.56,307.45454545505345,3.816,3.665,1748.3129999991506,2492.31,7923.31,148
12619,1147.94,307.45454545505345,3.816,3.666,1736.4379999991506,2456.44,7828.12,147
12620,1146.94,305.45454545505345,3.816,3.666,1730.375,2456.38,7849.94,146
12621,1144.75,306.40000000037253,3.815,3.666,1726.0272857137024,2456.31,7870.69,145
12622,1143.75,306.7272727265954,3.814,3.666,1720.8834285717458,2456.31,7825.44,144
12623,1142.12,304.7272727265954,3.814,3.666,1715.6785714291036,2456.25,7825.0,143
12624,1144.94,306.5454545449465,3.816,3.686,1710.5987142845988,2420.31,7829.88,142
12625,1138.06,304.67532467469573,3.814,3.665,1718.3120000008494,2456.31,7813.38,141
12626,1135.06,302.96103896200657,3.814,3.667,1700.3129999991506,2420.31,7820.25,140
12627,1136.56,302.7272727265954,3.815,3.667,1690.0262857154012,2420.31,7793.38,139
12628,1134.12,302.96103896200657,3.814,3.666,1690.1522857137024,2420.44,7792.12,138
12629,1133.25,302.96103896200657,3.814,3.667,1684.8834285717458,2420.31,7775.31,137
12630,1135.12,302.7272727265954,3.815,3.668,1684.9464285708964,2420.38,7752.75,136
12631,1135.06,302.96103896200657,3.815,3.667,1690.0892857145518,2420.38,7770.44,135
12632,1135.0,302.7272727265954,3.815,3.667,1690.0272857137024,2420.31,7797.31,134
12633,1134.81,302.40000000037253,3.816,3.668,1694.3129999991506,2420.31,7789.44,133
12634,1133.81,300.7272727265954,3.814,3.666,1690.0892857145518,2420.38,7847.25,132
12635,1132.0,301.2467532474548,3.814,3.667,1688.375,2420.38,7804.94,131
12636,1128.81,300.7142857145518,3.813,3.667,1682.375,2384.38,7767.38,130
12637,1125.62,299.2857142854482,3.812,3.669,1674.5977142862976,2384.31,7743.81,129
12638,1123.44,299.5714285708964,3.811,3.668,1669.5178571436554,2384.38,7758.31,128
12639,1124.94,299.5714285708964,3.811,3.668,1664.375,2384.38,7810.12,127
12640,1123.5,302.375,3.809,3.942,1386.375,2219.0,8383.25,126
12641,1131.62,303.4285714291036,3.811,3.934,1406.3120000008494,2240.31,8271.5,125
12642,1126.62,301.09090909175575,3.811,3.669,1688.375,2420.38,7882.56,124
12643,1125.38,300.0,3.811,3.67,1674.6607142854482,2384.38,7867.75,123
12644,1123.56,299.5714285708964,3.811,3.669,1669.5178571436554,2384.38,7805.56,122
12645,1119.69,298.3636363632977,3.81,3.669,1664.375,2384.38,7830.94,121
12646,1117.5,298.1428571436554,3.81,3.67,1654.0262857154012,2348.31,7716.12,120
12647,1117.56,298.1428571436554,3.809,3.671,1652.375,2348.38,7785.19,119
12648,1118.0,297.1428571436554,3.809,3.671,1648.8834285717458,2348.31,7787.81,118
12649,1114.12,296.4285714291036,3.809,3.67,1652.25,2348.25,7763.44,117
12650,1112.81,296.0,3.809,3.672,1638.5977142862976,2348.31,7833.38,116
12651,1116.06,297.4285714291036,3.809,3.672,1633.5178571436554,2348.38,7803.88,115
12652,1111.69,295.0,3.807,3.67,1643.8035714291036,2348.38,7782.81,114
12653,1110.19,295.0,3.808,3.671,1633.5178571436554,2348.38,7776.62,113
12654,1108.81,295.0,3.808,3.671,1628.3129999991506,2348.31,7777.44,112
12655,1108.75,293.2857142854482,3.808,3.673,1628.375,2348.38,7751.5,111
12656,1104.06,292.5714285708964,3.808,3.674,1628.3120000008494,2348.31,7778.81,110
12657,1101.38,292.0,3.808,3.673,1612.9464285708964,2312.38,7717.19,109
12658,1100.56,291.8571428563446,3.807,3.674,1607.7415714282542,2312.31,7767.12,108
12659,1098.88,292.0,3.807,3.674,1602.5987142845988,2312.31,7741.88,107
12660,1097.19,292.0,3.807,3.674,1597.5178571436554,2312.38,7727.19,106
12661,1096.38,291.1428571436554,3.806,3.674,1592.375,2276.38,7765.88,105
12662,1096.06,290.0,3.806,3.674,1592.375,2276.38,7736.44,104
12663,1094.5,290.4285714291036,3.806,3.674,1592.375,2276.38,7724.31,103
12664,1103.19,295.25,3.803,3.945,1301.125,2130.62,8384.19,102
12665,1101.28,293.0769230760634,3.797,3.607,2591.384000001475,3752.38,12192.54,100
12666,1100.61,289.7142857145518,3.8,3.683,1618.0342857148498,2312.32,8140.38,99
12667,1101.09,290.4615384619683,3.801,3.683,1628.2240000013262,2312.22,7872.06,98
12668,1102.27,291.5384615380317,3.801,3.682,1628.3519999999553,2312.35,7872.35,97
12669,1101.63,290.901098901406,3.802,3.682,1628.3519999999553,2312.35,7832.09,96
12670,1101.73,289.9780219774693,3.802,3.681,1623.1771428566426,2312.32,7782.02,95
12671,1100.89,291.6923076920212,3.803,3.681,1623.1731428578496,2312.32,7797.72,94
12672,1100.86,289.05494505539536,3.803,3.68,1618.0342857148498,2312.32,7814.82,93
12673,1096.67,289.7142857145518,3.803,3.68,1618.066285714507,2312.35,7731.01,92
12674,1098.18,289.9780219774693,3.803,3.681,1607.749571427703,2312.32,7808.96,91
12675,1095.04,289.9780219774693,3.802,3.68,1607.780571429059,2312.35,7741.41,90
12676,1094.4,289.6923076920212,3.802,3.681,1598.3519999999553,2312.35,7767.39,89
12677,1093.98,288.2637362629175,3.801,3.68,1597.4938571434468,2276.35,7730.91,88
12678,1091.27,288.2637362629175,3.802,3.68,1597.4938571434468,2276.35,7729.28,87
12679,1090.38,287.1428571417928,3.802,3.681,1587.2091428563,2276.34,7727.67,86
12680,1089.41,287.4725274723023,3.802,3.68,1586.359999999404,2276.36,7737.22,85
12681,1089.03,286.61538461595774,3.801,3.681,1582.1042857132852,2276.39,7702.44,84
12682,1087.58,286.61538461595774,3.801,3.682,1582.0732857156545,2276.36,7714.31,83
12683,1084.19,285.5384615380317,3.801,3.681,1576.930428571999,2276.36,7700.06,82
12684,1084.44,284.9670329671353,3.801,3.682,1571.8815714269876,2276.45,7710.44,81
12685,1082.75,284.0,3.8,3.681,1571.817285714671,2276.38,7704.92,80
12686,1080.77,284.1758241765201,3.8,3.681,1566.6447142865509,2240.36,7738.8,79
12687,1080.28,282.4615384619683,3.8,3.681,1561.485857143998,2240.34,7687.48,78
12688,1077.53,283.38461538404226,3.799,3.681,1561.5018571428957,2240.36,7727.78,77
12689,1082.84,283.79649999924004,3.797,3.949,1253.3440000023693,2065.0,8292.89,76
12690,1080.0,288.0,3.799,3.941,1297.175000000745,2096.38,8355.34,75
12691,1080.94,285.09890109859407,3.798,3.682,1582.0572857148943,2276.34,7875.88,74
12692,1078.34,283.38461538404226,3.798,3.682,1561.486857144162,2240.34,7770.62,73
12693,1076.44,282.59340659342706,3.798,3.683,1556.3120000008494,2240.31,7763.28,72
12694,1075.34,282.30769230797887,3.798,3.683,1551.1701428554952,2240.31,7750.31,71
12695,1074.59,281.1428571417928,3.798,3.682,1551.2011428568512,2240.34,7754.78,70
12696,1073.31,281.23076923005283,3.798,3.683,1551.2011428568512,2240.34,7719.56,69
12697,1068.0,281.23076923005283,3.797,3.683,1546.0572857148943,2240.34,7724.19,68
12698,1072.81,280.0879120863974,3.797,3.684,1546.0582857150584,2240.34,7736.97,67
12699,1071.31,280.2857142854482,3.796,3.683,1540.9784285705537,2240.41,7737.25,66
12700,1070.41,280.15384615398943,3.797,3.682,1535.7415714282542,2204.31,7736.72,65
12701,1067.75,280.15384615398943,3.797,3.682,1530.6607142854482,2204.38,7759.16,64
12702,1065.25,279.29670329764485,3.797,3.683,1525.5178571436554,2204.38,7758.72,63
12703,1064.84,277.58241758309305,3.797,3.683,1520.3129999991506,2204.31,7710.06,62
12704,1066.53,278.37362637370825,3.798,3.684,1520.343999998644,2204.34,7752.19,61
12705,1065.06,278.37362637370825,3.798,3.683,1520.375,2204.38,7774.06,60
12706,1061.34,277.58241758309305,3.797,3.684,1520.25,2204.25,7740.03,59
12707,1058.28,276.0,3.795,3.684,1508.375,2168.38,7717.69,58
12708,1058.56,276.0,3.796,3.685,1499.7725714296105,2168.34,7725.19,57
12709,1057.0,275.08571428619325,3.795,3.685,1499.7725714296105,2168.34,7695.94,56
12710,1055.69,275.08571428619325,3.795,3.684,1494.5357142854482,2168.25,7724.09,55
12711,1055.78,275.1428571436554,3.797,3.684,1494.6607142854482,2168.38,7682.28,54
12712,1050.03,274.17142857052386,3.794,3.685,1494.6297142859548,2168.34,7676.41,53
12713,1049.19,273.2571428567171,3.794,3.685,1479.0761428568512,2168.22,7683.78,52
12714,1053.41,271.7894999999553,3.791,3.952,1169.3440000005066,1967.0,8405.38,51
12715,1058.12,278.40000000037253,3.793,3.945,1202.375,1988.38,8332.62,50
12716,1053.25,274.17142857052386,3.793,3.685,1499.8035714291036,2168.38,7859.06,49
12717,1050.19,274.0571428555995,3.793,3.686,1489.455857142806,2168.31,7719.5,48
12718,1048.69,272.3428571429104,3.792,3.686,1484.4370000008494,2168.44,7732.69,47
12719,1047.38,272.3428571429104,3.793,3.688,1479.2321428563446,2132.38,7717.69,46
12720,1046.75,272.5,3.792,3.688,1474.0892857145518,2132.38,7689.81,45
12721,1045.94,271.4285714291036,3.792,3.686,1474.0892857145518,2132.38,7711.0,44
12722,1045.5,271.4285714291036,3.792,3.687,1474.0892857145518,2132.38,7689.94,43
12723,1044.62,270.51428571529686,3.791,3.686,1468.9464285708964,2132.38,7717.94,42
12724,1043.19,270.51428571529686,3.792,3.686,1469.009428570047,2132.44,7721.19,41
12725,1040.69,268.80000000074506,3.791,3.688,1463.7415714282542,2132.31,7694.5,40
12726,1037.81,269.59999999962747,3.791,3.687,1458.5977142862976,2132.31,7667.5,39
12727,1039.44,269.59999999962747,3.791,3.687,1453.5798571445048,2132.44,7720.94,38
12728,1037.25,268.6526476182044,3.791,3.687,1453.580857142806,2132.44,7702.25,37
12729,1036.5,266.9714285712689,3.789,3.689,1453.5178571436554,2132.38,7646.88,36
12730,1035.94,268.6857142858207,3.79,3.687,1453.3928571436554,2132.25,7644.62,35
12731,1032.75,266.9714285712689,3.791,3.688,1448.375,2096.38,7689.69,34
12732,1029.5,266.0571428555995,3.79,3.689,1438.0262857154012,2096.31,7653.69,33
12733,1029.19,265.1428571436554,3.789,3.689,1432.9464285708964,2096.38,7640.25,32
12734,1027.56,265.1428571436554,3.788,3.69,1427.8035714291036,2096.38,7604.62,31
12735,1027.62,265.1428571436554,3.788,3.691,1430.0535714291036,2098.62,7683.44,30
12736,1025.94,264.22857142984867,3.789,3.69,1427.8035714291036,2096.38,7666.25,29
12737,1023.62,263.6785714291036,3.789,3.69,1422.6607142854482,2096.38,7613.31,28
12738,1023.25,263.80000000074506,3.789,3.691,1417.3928571436554,2060.25,7602.19,27
12739,1026.19,260.37549999915063,3.785,3.956,1092.375,1890.38,8373.44,26
12740,1030.19,267.65714285708964,3.787,3.948,1124.375,1916.38,8283.5,25
12741,1026.56,265.0285714287311,3.787,3.691,1432.8834285717458,2096.31,7768.81,24
12742,1024.25,263.3142857141793,3.787,3.69,1425.875,2096.38,7726.06,23
12743,1023.31,264.11428571492434,3.787,3.692,1417.4548571445048,2096.31,7665.69,22
12744,1023.31,263.3142857141793,3.787,3.692,1417.5178571436554,2096.38,7649.38,21
12745,1022.12,262.40000000037253,3.787,3.691,1421.3129999991506,2096.31,7615.31,20
12746,1020.5,262.40000000037253,3.787,3.691,1417.4548571445048,2060.31,7626.19,19
12747,1019.94,260.7857142854482,3.787,3.692,1412.375,2060.38,7612.62,18
12748,1019.19,261.48571428470314,3.785,3.691,1412.375,2060.38,7645.38,17
12749,1016.88,261.48571428470314,3.786,3.691,1407.2321428563446,2060.38,7613.12,16
12750,1017.44,260.19999999925494,3.786,3.692,1402.0892857145518,2060.38,7624.44,15
12751,1017.12,261.48571428470314,3.786,3.691,1403.375,2060.38,7636.94,14
12752,1015.88,260.90000000037253,3.787,3.692,1402.0892857145518,2060.38,7694.69,13
12753,1013.06,259.40000000037253,3.787,3.692,1396.9464285708964,2060.38,7700.19,12
12754,1010.19,258.0571428555995,3.786,3.694,1386.5977142862976,2024.31,7584.5,11
12755,1006.69,257.1428571436554,3.785,3.692,1381.5798571445048,2024.44,7646.12,10
12756,1005.62,257.87208333425224,3.785,3.695,1376.375,2024.38,7629.62,9
12757,1005.81,256.84033613465726,3.784,3.694,1371.9379999991506,2024.44,7589.38,8
12758,1003.62,256.41176470555365,3.784,3.693,1371.8129999991506,2024.31,7623.88,7
12759,1002.0,255.12605042010543,3.784,3.695,1366.0892857145518,2024.38,7607.5,6
12760,1000.44,255.8319327738136,3.783,3.694,1362.8129999991506,2024.31,7622.94,5
12761,1000.62,254.1176470592618,3.783,3.695,1358.375,2024.38,7607.62,4
12762,998.06,254.1176470592618,3.783,3.695,1360.884428570047,2024.31,7586.5,3
12763,998.38,253.3235294111073,3.783,3.696,1355.8035714291036,1988.38,7594.12,2
12764,1000.38,247.218999998644,3.779,3.96,1022.4379999991506,1806.44,8340.12,1
12765,2590.02,1274.016,3.657,3.23,5355.008000000002,6664.0,10864.0,1113
12766,7378.01,1326.5114999999969,4.232,3.234,5411.008000000005,6671.01,10576.99,1112
12767,7356.99,1246.015999999996,4.235,3.239,5404.0,6656.99,10479.01,1111
12768,7343.01,1215.6789999999964,4.236,3.24,5404.0039999999935,6657.0,10409.0,1110
12769,3330.02,1059.0513439153438,3.698,3.481,5116.140307692316,6056.51,6056.51,1107
12770,6049.12,1050.8306944444485,4.044,3.473,5116.139615384629,6046.65,6046.65,1106
12771,6043.9,1052.6794285714277,4.046,3.477,5102.298615384643,6024.29,6024.29,1105
12772,6023.56,1063.9312499999942,4.043,3.48,5091.419428571448,6015.97,6015.97,1104
12773,2260.77,892.7999999999302,4.034,3.901,1961.4079999999376,2927.39,6245.25,1102
12774,2256.58,890.4000000000233,4.036,3.369,5230.334999999963,6196.32,9534.46,1101
12775,2253.95,888.0,4.036,3.37,5223.391999999993,6182.4,9501.31,1100
12776,2251.46,885.5979999999981,4.037,3.37,5216.353000000003,6182.37,9504.19,1099
12777,2249.31,880.8010000000941,4.037,3.371,5209.277999999933,6175.26,9488.38,1098
12778,2247.04,878.3980000000447,4.038,3.371,5202.370999999926,6168.35,9480.93,1097
12779,2244.39,873.6020000000717,4.038,3.371,5195.227000000072,6161.25,9483.52,1096
12780,2242.11,873.6020000000717,4.038,3.372,5188.257999999914,6154.27,9465.92,1095
12781,2239.36,871.1950000000652,4.038,3.372,5181.406000000075,6147.39,9454.08,1094
12782,2236.87,866.3979999999283,4.038,3.372,5174.335999999894,6133.34,9450.24,1093
12783,2234.62,864.0,4.038,3.374,5167.454000000143,6126.46,9436.92,1092
12784,2232.3,861.609000000055,4.038,3.374,5160.219000000041,6119.23,9401.43,1091
12785,2230.5,861.609000000055,4.039,3.374,5153.375,6119.36,9408.61,1090
12786,2228.61,856.7970000000205,4.039,3.374,5146.359999999986,6112.34,9394.66,1089
12787,2226.22,856.7970000000205,4.038,3.375,5139.2970000000205,6105.31,9387.45,1088
12788,2224.16,852.0,4.038,3.375,5132.265000000014,6098.28,9380.97,1087
12789,2222.23,852.0,4.038,3.376,5132.32799999998,6091.33,9374.09,1086
12790,2220.48,849.594000000041,4.038,3.376,5125.3429999999935,6084.31,9362.02,1085
12791,2218.56,844.7970000000205,4.038,3.376,5118.375,6084.36,9368.25,1084
12792,2216.73,844.7970000000205,4.038,3.377,5111.359000000055,6077.38,9335.45,1083
12793,2215.5,844.7970000000205,4.039,3.377,5111.390000000014,6070.39,9350.42,1082
12794,2213.41,842.405999999959,4.038,3.377,5104.328000000096,6070.34,9357.19,1081
12795,2211.75,837.594000000041,4.038,3.378,5097.344000000041,6063.33,9358.91,1080
12796,2214.75,840.0,4.022,3.596,5075.280999999959,6041.0,9382.72,1079
12797,2221.19,837.5929999999935,4.037,3.672,5090.344000000041,6056.34,9386.94,1078
12798,2217.47,837.625,4.038,3.378,5118.280999999959,6077.31,9390.66,1077
12799,2213.53,832.811999999918,4.038,3.378,5104.375,6070.38,9390.56,1076
12800,2210.19,830.405999999959,4.038,3.38,5097.344000000041,6056.34,9343.78,1075
12801,2207.38,830.405999999959,4.038,3.38,5083.311999999918,6049.34,9343.56,1074
12802,2204.84,828.0,4.038,3.382,5076.219000000041,6035.19,9320.16,1073
12803,2203.38,828.0,4.038,3.382,5069.280999999959,6028.25,9317.72,1072
12804,2200.66,823.2179999998771,4.038,3.382,5062.344000000041,6021.38,9311.25,1071
12805,2198.25,823.186999999918,4.038,3.384,5055.344000000041,6021.34,9285.12,1070
12806,2195.56,820.813000000082,4.037,3.384,5048.344000000041,6007.34,9273.0,1069
12807,2193.5,818.375,4.037,3.385,5041.375,6000.34,9294.34,1068
12808,2191.25,816.0,4.037,3.385,5034.375,5993.38,9276.84,1067
12809,2189.28,813.625,4.037,3.385,5027.311999999918,5986.31,9274.72,1066
12810,2188.22,813.625,4.037,3.386,5020.375,5979.38,9268.28,1065
12811,2186.34,813.594000000041,4.037,3.386,5013.375,5979.34,9264.22,1064
12812,2184.03,811.2179999998771,4.037,3.387,5006.405999999959,5972.41,9234.72,1063
12813,2182.06,808.813000000082,4.037,3.387,4999.344000000041,5965.34,9236.12,1062
12814,2179.81,806.375,4.036,3.388,4992.25,5958.25,9201.03,1061
12815,2177.94,806.375,4.036,3.389,4985.375,5951.31,9223.69,1060
12816,2176.88,804.0,4.036,3.389,4978.311999999918,5944.31,9233.0,1059
12817,2175.31,801.563000000082,4.036,3.389,4978.311999999918,5937.38,9247.25,1058
12818,2173.75,801.561999999918,4.036,3.39,4971.313000000082,5937.31,9227.12,1057
12819,2171.19,799.186999999918,4.036,3.39,4971.311999999918,5930.38,9216.44,1056
12820,2172.69,799.186999999918,4.019,3.629,4942.313000000082,5908.0,9240.44,1055
12821,2174.75,792.0,4.0,3.397,5242.752000000095,6200.35,9688.9,1053
12822,2172.67,798.0,4.0,3.408,4990.784999999916,5948.39,9318.59,1052
12823,2170.08,795.6000000000931,4.0,3.393,4983.551999999909,5948.35,9323.71,1051
12824,2167.27,795.6000000000931,4.0,3.394,4976.383000000147,5912.35,9292.77,1050
12825,2164.12,796.0,4.0,3.394,4969.054000000237,5912.25,9266.43,1049
12826,2161.25,796.0,4.0,3.395,4958.320000000065,5912.32,9262.72,1048
12827,2158.69,792.0,4.0,3.397,4952.320999999996,5912.32,9296.32,1047
12828,2155.97,792.0,4.0,3.397,4940.383000000147,5876.38,9260.96,1046
12829,2152.86,788.0,4.001,3.398,4933.119999999879,5876.32,9249.95,1045
12830,2150.56,788.0,4.001,3.399,4925.921000000089,5876.32,9218.21,1044
12831,2148.19,786.0,4.001,3.4,4918.782999999821,5876.38,9237.31,1043
12832,2146.27,784.0,4.001,3.4,4910.319999999832,5840.32,9230.18,1042
12833,2143.45,780.0,4.001,3.4,4904.360000000102,5840.36,9217.25,1041
12834,2141.06,782.3999999999069,4.001,3.402,4892.344000000041,5840.34,9207.92,1040
12835,2137.95,777.0,4.001,3.402,4886.3589999999385,5840.36,9172.06,1039
12836,2136.06,775.0,4.001,3.405,4875.560000000056,5804.36,9194.14,1038
12837,2133.62,772.8000000000466,4.001,3.404,4868.3589999999385,5804.36,9172.42,1037
12838,2131.88,772.8000000000466,4.001,3.404,4862.360000000102,5804.36,9169.49,1036
12839,2129.89,774.0,4.001,3.405,4861.158999999752,5804.36,9174.31,1035
12840,2127.47,769.1999999999534,4.0,3.406,4850.343999999808,5804.34,9160.03,1034
12841,2124.92,769.0,4.001,3.406,4844.360000000102,5804.36,9170.91,1033
12842,2122.75,765.6000000000931,4.0,3.407,4832.313000000315,5768.31,9144.8,1032
12843,2120.11,768.0,4.0,3.408,4826.360000000102,5768.36,9114.59,1031
12844,2129.91,763.219000000041,4.015,3.661,4802.25,5761.0,9132.34,1030
12845,2127.72,764.0,3.999,3.742,4808.312999999849,5768.31,9169.44,1029
12846,2124.62,764.0,4.0,3.407,4839.543000000063,5768.34,9171.72,1028
12847,2120.41,764.3999999999069,3.999,3.408,4832.219000000041,5768.22,9127.75,1027
12848,2117.62,758.3999999999069,4.0,3.409,4817.943999999901,5768.34,9135.59,1026
12849,2114.84,759.0,4.0,3.41,4808.311999999918,5768.31,9094.5,1025
12850,2112.72,760.8000000000466,3.999,3.411,4802.375,5732.38,9088.16,1024
12851,2110.78,756.8000000000466,3.999,3.411,4796.375,5732.38,9108.78,1023
12852,2108.41,756.0,3.999,3.411,4784.25,5732.25,9085.91,1022
12853,2106.41,755.1999999999534,3.999,3.413,4778.344000000041,5732.34,9088.69,1021
12854,2103.75,753.0,3.999,3.412,4772.34300000011,5732.34,9078.66,1020
12855,2101.62,753.6000000000931,3.999,3.414,4760.34300000011,5696.34,9078.16,1019
12856,2099.56,749.6000000000931,3.999,3.413,4754.313000000082,5696.31,9062.0,1018
12857,2098.28,752.0,3.999,3.415,4748.344000000041,5696.34,9078.44,1017
12858,2096.0,750.0,3.999,3.414,4745.913000000175,5696.31,9059.12,1016
12859,2094.28,748.0,3.999,3.414,4738.712999999756,5696.31,9081.31,1015
12860,2091.94,746.3999999999069,3.998,3.415,4731.513000000035,5660.31,9059.28,1014
12861,2090.56,746.3999999999069,3.998,3.415,4724.34300000011,5660.34,9086.09,1013
12862,2088.09,743.0,3.998,3.416,4718.34300000011,5660.34,9047.16,1012
12863,2086.38,742.8000000000466,3.998,3.417,4712.344000000041,5660.34,9062.72,1011
12864,2084.5,740.8000000000466,3.998,3.417,4706.375,5660.38,9047.25,1010
12865,2083.31,740.7999999998137,3.998,3.418,4702.77500000014,5660.38,9066.88,1009
